,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
269,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941912,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Dacnis cayana,saí-azul,Dacnis cayana,species,2,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Dacnis,Dacnis cayana,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
270,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941913,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ardea cocoi,garça-moura,Ardea cocoi,species,3,Sem Informações,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,Ardea cocoi,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
271,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941914,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Mycteria americana,Sem Informações,Mycteria americana,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
272,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941915,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pteroglossus bitorquatus,Araçari-de-pescoço-vermelho,Pteroglossus bitorquatus,species,3,Sem Informações,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus bitorquatus,Espécie Ameaçada,Vulnerável,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
273,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941916,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Geranoaetus albicaudatus,Sem Informações,Geranoaetus albicaudatus,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Accipitridae,Geranoaetus,Geranoaetus albicaudatus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
274,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941917,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Molothrus oryzivorus,Sem Informações,Molothrus oryzivorus,species,8,Sem Informações,Chordata,Aves,Passeriformes,Icteridae,Molothrus,Molothrus oryzivorus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
275,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941918,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Tachycineta albiventer,Sem Informações,Tachycineta albiventer,species,5,Sem Informações,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,Tachycineta albiventer,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
276,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941919,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Butorides striata,socozinho,Butorides striata,species,4,Sem Informações,Chordata,Aves,Ciconiiformes,Ardeidae,Butorides,Butorides striata,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
277,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941920,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Galbula dea,Ariramba-do-paraíso,Galbula dea,species,2,Sem Informações,Chordata,Aves,Galbuliformes,Galbulidae,Galbula,Galbula dea,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
278,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941921,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Tigrisoma lineatum,Sem Informações,Tigrisoma lineatum,species,3,Sem Informações,Chordata,Aves,Ciconiiformes,Ardeidae,Tigrisoma,Tigrisoma lineatum,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
279,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941922,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Argicus macrodactylus,Rapazinho-de-boné-vermelho,Bucco macrodactylus,species,1,Sem Informações,Chordata,Aves,Galbuliformes,Bucconidae,Argicus,Argicus macrodactylus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
280,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941923,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Daptrius ater,Gavião-de-anta,Daptrius ater,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Falconidae,Daptrius,Daptrius ater,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
281,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941924,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Gampsonyx swainsonii,Sem Informações,Gampsonyx swainsonii,species,2,Sem Informações,Chordata,Aves,Ciconiiformes,Accipitridae,Gampsonyx,Gampsonyx swainsonii,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
282,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941925,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Chelidoptera tenebrosa,urubuzinho,Chelidoptera tenebrosa,species,2,Sem Informações,Chordata,Aves,Galbuliformes,Bucconidae,Chelidoptera,Chelidoptera tenebrosa,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
283,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941926,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Cissopis leverianus,tietinga,Cissopis leverianus,species,2,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Cissopis,Cissopis leverianus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
284,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941927,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Tityra semifasciata,Anambé-branco-de-máscara-negra,Tityra semifasciata,species,2,Sem Informações,Chordata,Aves,Passeriformes,Cotingidae,Tityra,Tityra semifasciata,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
285,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941928,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Falco sparverius,Sem Informações,Falco sparverius,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Falconidae,Falco,Falco sparverius,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
286,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941929,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Paroaria gularis,Cardeal-da-amazônia,Paroaria gularis,species,4,Sem Informações,Chordata,Aves,Passeriformes,Emberizidae,Paroaria,Paroaria gularis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
287,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941931,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pteroglossus inscriptus,Sem Informações,Pteroglossus inscriptus,species,2,Sem Informações,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus inscriptus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
288,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941932,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Tersina viridis,Sem Informações,Tersina viridis,species,2,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tersina,Tersina viridis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
289,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941933,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pteroglossus castanotis,Araçari-castanho,Pteroglossus castanotis,species,3,Sem Informações,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus castanotis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
290,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941934,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Elanoides forficatus,Sem Informações,Elanoides forficatus,species,3,Sem Informações,Chordata,Aves,Ciconiiformes,Accipitridae,Elanoides,Elanoides forficatus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
291,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941935,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Amazona farinosa,Papagaio-moleiro,Amazona farinosa,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona farinosa,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
292,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941936,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Nyctibius grandis,Mãe-da-lua-gigante,Nyctibius grandis,species,2,Sem Informações,Chordata,Aves,Strigiformes,Nyctibiidae,Nyctibius,Nyctibius grandis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
293,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941937,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Brotogeris chrysoptera,Periquito-de-asa-dourada,Brotogeris chrysoptera,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris chrysoptera,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
294,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941938,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Euphonia laniirostris,Gaturamo-de-bico-grosso,Euphonia laniirostris,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Euphonia,Euphonia laniirostris,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
295,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941939,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Dryocopus lineatus,Pica-pau-de-banda-branca,Dryocopus lineatus,species,1,Sem Informações,Chordata,Aves,Piciformes,Picidae,Dryocopus,Dryocopus lineatus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
296,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941940,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Coccyzus melacoryphus,papa-lagarta-acanelado,Coccyzus melacoryphus,species,1,Sem Informações,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,Coccyzus melacoryphus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
297,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941942,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Myiodynastes maculatus,Sem Informações,Myiodynastes maculatus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes maculatus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
298,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941943,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Cathartes burrovianus,urubu-de-cabeça-amarela,Cathartes burrovianus,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Ciconiidae,Cathartes,Cathartes burrovianus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
299,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941944,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ictinia plumbea,Sem Informações,Ictinia plumbea,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Accipitridae,Ictinia,Ictinia plumbea,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
300,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941945,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Nyctibius griseus,Sem Informações,Nyctibius griseus,species,1,Sem Informações,Chordata,Aves,Strigiformes,Nyctibiidae,Nyctibius,Nyctibius griseus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
301,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941946,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Campephilus rubricollis,Pica-pau-de-barriga-vermelha,Campephilus rubricollis,species,1,Sem Informações,Chordata,Aves,Piciformes,Picidae,Campephilus,Campephilus rubricollis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
302,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941947,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ibycter americanus,Gralhão,Ibycter americanus,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Falconidae,Ibycter,Ibycter americanus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
303,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941948,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Milvago chimachima,Sem Informações,Milvago chimachima,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Falconidae,Milvago,Milvago chimachima,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
304,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941949,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pyrrhura perlata,Tiriba-de-barriga-vermelha,Pyrrhura perlata,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura perlata,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
305,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941950,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pyrrhura snethlageae,Tiriba-do-madeira,Pyrrhura snethlageae,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura snethlageae,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
306,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941951,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ara ararauna,Arara-canindé,Ara ararauna,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara ararauna,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
307,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941952,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ardea alba,garça-branca-grande,Ardea alba,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,Ardea alba,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
308,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941953,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Lepidothrix nattereri,Uirapuru-de-chapéu-branco,Pipra nattereri,species,1,Sem Informações,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix nattereri,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
309,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941954,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pionus menstruus,Maitaca-de-cabeça-azul,Pionus menstruus,species,1,Sem Informações,Chordata,Aves,Psittaciformes,Psittacidae,Pionus,Pionus menstruus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
310,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941955,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Xipholena punicea,Anambé-pompadora,Xipholena punicea,species,1,Sem Informações,Chordata,Aves,Passeriformes,Cotingidae,Xipholena,Xipholena punicea,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
